,Position,TeamAPlayer1,TeamAPlayer2,TeamBPlayer1,TeamBPlayer2,Winner,Loser,Compid,Event Date
1076,2,Sammy Slater,Terese Cannon,Cassie House,Haven Hill,USC,TCU,1076,20180311
1076,3,Haley Hallgren,Joy Dennis,Molly Scheel,Jensyn Bledsoe,USC,TCU,1076,20180311
1076,4,Jo Kremer,Jenna Belton,Avery Arellano,Jordan Westendorf,USC,TCU,1076,20180311
1076,5,Alexandra Poletto,Katrina Kernochan,Hannah Rogers,Claire Doyle,USC,TCU,1076,20180311
1077,1,Emily Maglio,Ka'iwi Schucht,Claire Coppola,Kristen Nuss,Hawaii,LSU,1077,20180311
1077,2,Carly Kan,Laurel Weaver,Haleigh Nelson,Hunter Domanski,Hawaii,LSU,1077,20180311
1077,3,Lea Monkhouse,Morgan Martin,Emmy Allen,Maddie Ligon,Hawaii,LSU,1077,20180311
1077,4,Amy Ozee,Ari Homayun,Olivia Powers,Gina Tillis,Hawaii,LSU,1077,20180311
1077,5,Allyssah Fitterer,Hi'ilawe  Huddleston,Riley Young,Megan Davenport,LSU,Hawaii,1077,20180311
1078,1,Brook Bauer,Madalyn Roh,Federica Frasca,Margherita Bianchin,FIU,Pepperdine,1078,20180311
1078,2,Deahna Kraft,Corinne Quiggle,Lina Bernier,Dorina Klinger,Pepperdine,FIU,1078,20180311
1078,3,Heidi Dyer,Gigi Hernandez,Erika Zembyla,Anabela Sataric,Pepperdine,FIU,1078,20180311
1078,4,Alexis Filippone,Skylar Caputo,Estefanie  Bethancourt,Natalia Giron,Pepperdine,FIU,1078,20180311
1078,5,Maddie Dilfer,Jordan Ferrari,Mariana Dal Pozzo,Taija Thomas,FIU,Pepperdine,1078,20180311
1079,1,Megan McNamara,Nicole McNamara,Jillian Bergeson,Jaelyn Greene,UCLA,TCU,1079,20180311
1079,2,Lily Justine,Sarah Sponcil ,Molly Scheel,Jensyn Bledsoe,UCLA,TCU,1079,20180311
1079,3,Zana Muno,Savvy Simo,Cassie House,Haven Hill,UCLA,TCU,1079,20180311
1079,4,Elise Zappia,Mac May,Hannah Rogers,Claire Doyle,TCU,UCLA,1079,20180311
1079,5,Izzy Carey,Megan Muret,Jordan Terral,Kristy Wieser,UCLA,TCU,1079,20180311
1080,1,Abril Bustamante,Tina Graudina,Macy Jerger,Victoria Paranagua,USC,Florida State,1080,20180311
1080,2,Terese Cannon,Sammy Slater,Sara Putt,Vanessa Freire,USC,Florida State,1080,20180311
1080,3,Joy Dennis,Haley Hallgren,Brooke Kuhlman,Francesca Goncalves,Florida State,USC,1080,20180311
1080,4,Alexandra Poletto,Katrina Kernochan,Katie Horton,Hailey Luke,Florida State,USC,1080,20180311
1080,5,Jenna Belton,Jo Kremer,Molly McBain,Madison Fitzpatrick,USC,Florida State,1080,20180311
1081,1,Nele Barber,Rachel Nieto,Taylor Fricano,Veronica Snelling,Long Beach State,Missouri State,1081,20180312
1081,2,Anete Brinke,Sasha Karelov,Aubrey Cheffey,Julia Hanson,Long Beach State,Missouri State,1081,20180312
1081,3,Kristyna Adamcikova,Hailey Harward,Sam Brinkmann,Mikaela Mosquera,Long Beach State,Missouri State,1081,20180312
1081,4,Zoi Konstantopoulou,Nicci Reinking,Sarah Demmer,Caroline Finnell,Long Beach State,Missouri State,1081,20180312
1081,5,Hannah Matt,Marisa Ramsey,Lynsey Wright,Ivy Reynolds,Long Beach State,Missouri State,1081,20180312
1082,1,Veronica Snelling,Taylor Fricano,Katie Scherr,Taylor Woods,Colorado Mesa,Missouri State,1082,20180312
1082,2,Julia Hanson,Aubrey Cheffey,Hana Peterman,Megan Gianinetti,Missouri State,Colorado Mesa,1082,20180312
1082,3,Sam Brinkmann,Mikaela Mosquera,Kasie Gilfert,Samantha Ritter,Missouri State,Colorado Mesa,1082,20180312
1082,4,Caroline Finnell,Sarah Demmer,Hailey Crane,Lindy Dixon,Missouri State,Colorado Mesa,1082,20180312
1082,5,Lynsey Wright,Ivy Reynolds,Ara Norwood,Natalee Todd,Missouri State,Colorado Mesa,1082,20180312
1083,1,Nele Barber,Rachel Nieto,Taylor Woods,Katie Scherr,Long Beach State,Colorado Mesa,1083,20180312
1083,2,Anete Brinke,Sasha Karelov,Hana Peterman,Megan Gianinetti,Long Beach State,Colorado Mesa,1083,20180312
1083,3,Kristyna Adamcikova,Hailey Harward,Samantha Ritter,Kasie Gilfert,Long Beach State,Colorado Mesa,1083,20180312
1083,4,Megan Kruidhof,Claire Newlander,Lindy Dixon,Hailey Crane,Long Beach State,Colorado Mesa,1083,20180312
1083,5,Alexis  Patterson,Emma Kirst,Natalee Todd,Ara Norwood,Long Beach State,Colorado Mesa,1083,20180312
1084,1,Nandyala Gama,Lyndi Scholl,Tani Stephens ,Cali Thompson,San Jose State University,Portland,1084,20180312
1084,2,Hayley Sturgeon,Luiza Andrade,Morgan Robinson,Katie Barker,Portland,San Jose State University,1084,20180312
1084,3,Julia Golbeck,Ciara Reistad,Sarah Savoca,Lauren Naatz,San Jose State University,Portland,1084,20180312
1084,4,Thaliana Grajeda,Jamie Hirai,Kassidy Naone,Carey Williams,San Jose State University,Portland,1084,20180312
1084,5,Laura  Parts,Kaitlynn Zdroik,McKenzie Schwan,Kellie Hughes,San Jose State University,Portland,1084,20180312
1085,1,Katie Will,Kaylie Milton,Emily Fedonczak,Nichole LeFevre,Jacksonville State,Huntingdon,1085,20180313
1085,2,Hannah Kirk,Charis Ludtke,Bria Rochelle,Alexis Creasman,Jacksonville State,Huntingdon,1085,20180313
1085,3,Sadie Anderson,Grace Jarnagin,Shelby McAllister,Lexie DeVuyst,Jacksonville State,Huntingdon,1085,20180313
1085,4,Shayla Schmidt,Hailey Hughes,Cheyenne Scarborough,Addison Genard,Jacksonville State,Huntingdon,1085,20180313
1085,5,Bethany Randall,Sam Bogdan,Kaitlyn Carter,Amy Tyma,Jacksonville State,Huntingdon,1085,20180313
1086,1,Taylor Fricano,Veronica Snelling,Karla Santos,Alejandra Negron,CSULA,Missouri State,1086,20180313
1086,2,Aubrey Cheffey,Julia Hanson,Bailey Anderson,Janessa Mata,Missouri State,CSULA,1086,20180313
1086,3,Mikaela Mosquera,Sam Brinkmann,Daisia LaBrie,Caitlyn Bato,Missouri State,CSULA,1086,20180313
1086,4,Sarah Demmer,Caroline Finnell,Michelle Boyd,Erianna Williams,Missouri State,CSULA,1086,20180313
1086,5,Lynsey Wright,Ivy Reynolds,Jeshmarie Suarez,Victoria Duarte,Missouri State,CSULA,1086,20180313
1087,1,Aubrey Cheffey,Julia Hanson,Kayla Tinker,Gabby Morrison,Vanguard,Missouri State,1087,20180313
1087,2,Taylor Fricano,Veronica Snelling,Kelli Dowell,Hannah Holder,Missouri State,Vanguard,1087,20180313
1087,3,Mikaela Mosquera,Sam Brinkmann,Dani Erdelatz,Charity Dennis,Vanguard,Missouri State,1087,20180313
1087,4,Sarah Demmer,Caroline Finnell,Eliana Johnson,Karly Cantu,Missouri State,Vanguard,1087,20180313
1087,5,Lynsey Wright,Ivy Reynolds,Karli Burk,Mackenzie Mitchell,Missouri State,Vanguard,1087,20180313
1088,1,Emily Bible,Lindsey Knudsen,Kristen Mead,Hailey Lindberg,Saint Mary's,Santa Clara,1088,20180313
1088,2,Morgan Hughes,Payton Rund,Taylor  Odom,Gretchen Reinert,Saint Mary's,Santa Clara,1088,20180313
1088,3,Sarah Chase,Mary Hernandez,Tessie Powers,Ngozi Nwabuzoh,Saint Mary's,Santa Clara,1088,20180313
1088,4,Madi Wilkerson,Sienna Young,Michelle Gajdka,Tatiana San Juan,Saint Mary's,Santa Clara,1088,20180313
1088,5,Lindsey Calvin,Kelsey Knudsen,Anna McCreadie,Erin Reineking,Saint Mary's,Santa Clara,1088,20180313
1089,1,Tristan Self,Vanessa Bernzen,Taylor Woods,Katie Scherr,Concordia,Colorado Mesa,1089,20180313
1089,2,Avery Keathley,Riley Gill,Hana Peterman,Megan Gianinetti,Concordia,Colorado Mesa,1089,20180313
1089,3,Marcela Frazzoni,Kyra Auten,Samantha Ritter,Kasie Gilfert,Colorado Mesa,Concordia,1089,20180313
1089,4,Jessica Diederich,Asia O'Neil,Hailey Crane,Lindy Dixon,Concordia,Colorado Mesa,1089,20180313
1089,5,Kersti Whitney,Hailey Gaines,Natalee Todd,Ara Norwood,Concordia,Colorado Mesa,1089,20180313
1090,1,Paula Hoffman,Kaitlyn Sibson,Trang Christensen,Annika Schwartz,Eckerd ,Stevenson,1090,20180313
1090,2,Arielle Erillo,Madison  Whiting,Lauren Weaver,Katie Leftridge,Stevenson,Eckerd ,1090,20180313
1090,3,Savanna Cary,Mackenzie Redner,Jessi Freeman,Darian Hileman,Stevenson,Eckerd ,1090,20180313
1090,4,Stephanie Bogda,Kali Boatwright,Julie Nightwine, Victoria  Prokic,Eckerd ,Stevenson,1090,20180313
1090,5,Jordan Duffy,Rachel Cornatzer,Katie McGuire,Lizi Cudal,Eckerd ,Stevenson,1090,20180313
1091,1,Gabbi Pacatte,Sorrel  Houghton,Annika Schwartz,Trang Christensen,Stevenson,Tampa,1091,20180313
1091,2,Katie McKiel,Melissa Elias,Lauren Weaver,Katie Leftridge,Tampa,Stevenson,1091,20180313
1091,3,Nicole Dominguez,Leigh Buttner,Jessi Freeman,Darian Hileman,Stevenson,Tampa,1091,20180313
1091,4,Alexandra Misca,Sarah Moore, Victoria  Prokic,Julie Nightwine,Tampa,Stevenson,1091,20180313
1091,5,Nylah Demps,Marisa Beisner,Lizi Cudal,Katie McGuire,Tampa,Stevenson,1091,20180313
1092,1,Paula Hoffman,Kaitlyn Sibson,Sorrel  Houghton,Melissa Elias,Eckerd ,Tampa,1092,20180313
1092,2,Arielle Erillo,Madison  Whiting,Leigh Buttner,Gabbi Pacatte,Tampa,Eckerd ,1092,20180313
1092,3,Savanna Cary,Mackenzie Redner,Nicole Dominguez,Katie McKiel,Eckerd ,Tampa,1092,20180313
1092,4,Abigail O'Ferrell,Stephanie Bogda,Alexandra Misca,Sarah Moore,Tampa,Eckerd ,1092,20180313
1092,5,Rachel Cornatzer,Jordan Duffy,Marisa Beisner,Nylah Demps,Eckerd ,Tampa,1092,20180313
1093,1,Gabby Love,Grace Convey,Katie Will,Charis Ludtke,ULM,Jacksonville State,1093,20180303
1093,2,Kayla Gallant,Maile Sellers,Hannah Kirk,Sadie Anderson,ULM,Jacksonville State,1093,20180303
1093,3,Catherine Griffith,Rebecca Brown,Bethany Randall,Sam Bogdan,ULM,Jacksonville State,1093,20180303
1093,4,Allie Kemp,Bailey Smith,Grace Jarnagin,Maddie Cloutier,ULM,Jacksonville State,1093,20180303
1093,5,Holland Ponthieux,Taylor  Meyer,Hailey Hughes,Shayla Schmidt,ULM,Jacksonville State,1093,20180303
1094,1,Brook Bauer,Madalyn Roh,Vanessa Freire,Sara Putt,Pepperdine,Florida State,1094,20180314
1094,2,Corinne Quiggle,Deahna Kraft,Macy Jerger,Victoria Paranagua,Pepperdine,Florida State,1094,20180314
1094,3,Gigi Hernandez,Heidi Dyer,Brooke Kuhlman,Francesca Goncalves,Pepperdine,Florida State,1094,20180314
1094,4,Alexis Filippone,Skylar Caputo,Hailey Luke,Katie Horton,Pepperdine,Florida State,1094,20180314
1094,5,Maddie Dilfer,Nikki Lyons,Molly McBain,Madison Fitzpatrick,Florida State,Pepperdine,1094,20180314
1095,1,Katie Sato,Aeryn Owens,Taylor Woods,Katie Scherr,Cal State Northridge,Colorado Mesa,1095,20180314
1095,2,Kristey Markle,Nickeisha Williams,Hana Peterman,Megan Gianinetti,Colorado Mesa,Cal State Northridge,1095,20180314
1095,3,Lauren McMurray,Autumn  Russell,Samantha Ritter,Kasie Gilfert,Cal State Northridge,Colorado Mesa,1095,20180314
1095,4,Nicolette  Pinkney,Lauren Conati,Lindy Dixon,Hailey Crane,Cal State Northridge,Colorado Mesa,1095,20180314
1095,5,Erin Indermill,Daniella Molinari,Ara Norwood,Natalee Todd,Cal State Northridge,Colorado Mesa,1095,20180314
1096,1,Julia Hanson,Aubrey Cheffey,Taylor Woods,Katie Scherr,Colorado Mesa,Missouri State,1096,20180314
1096,2,Veronica Snelling,Taylor Fricano,Hana Peterman,Megan Gianinetti,Missouri State,Colorado Mesa,1096,20180314
1096,3,Caroline Finnell,Sarah Demmer,Lindy Dixon,Hailey Crane,Missouri State,Colorado Mesa,1096,20180314
1096,4,Sam Brinkmann,Mikaela Mosquera,Samantha Ritter,Kasie Gilfert,Missouri State,Colorado Mesa,1096,20180314
1096,5,Lynsey Wright,Ivy Reynolds,Natalee Todd,Ara Norwood,Missouri State,Colorado Mesa,1096,20180314
1097,1,Katie Sato,Aeryn Owens,Taylor Fricano,Veronica Snelling,Cal State Northridge,Missouri State,1097,20180314
1097,2,Kristey Markle,Nickeisha Williams,Aubrey Cheffey,Julia Hanson,Cal State Northridge,Missouri State,1097,20180314
1097,3,Lauren McMurray,Autumn  Russell,Mikaela Mosquera,Sam Brinkmann,Missouri State,Cal State Northridge,1097,20180314
1097,4,Nicolette  Pinkney,Lauren Conati,Sarah Demmer,Caroline Finnell,Cal State Northridge,Missouri State,1097,20180314
1097,5,Erin Indermill,Daniella Molinari,Lynsey Wright,Ivy Reynolds,Missouri State,Cal State Northridge,1097,20180314
1098,1,Paula Hoffman,Kaitlyn Sibson,Amanda Carroll,Mackenzie Allen,Eckerd ,FGCU,1098,20180314
1098,2,Mackenzie Redner,Savanna Cary,Giovanna Borgiotti,Ashley Glickert,FGCU,Eckerd ,1098,20180314
1098,3,Madison  Whiting,Arielle Erillo,Karissa Rhoades,Katherine Puisis,Eckerd ,FGCU,1098,20180314
1098,4,Jordan Duffy,Rachel Cornatzer,Kayla Whetstone,Snowy Burnam,FGCU,Eckerd ,1098,20180314
1098,5,Kali Boatwright,Stephanie Bogda,Alanya Ryan,Kaitlan Krivdo,Eckerd ,FGCU,1098,20180314
1099,1,Sara Schell,Savannah Schroeder,Fiona Green,Jami Maffei,Sierra College,Foothill College,1099,20180309
1099,2,Kalala Strickland,Meghan Merlino,Hannah Fields,Katie Wilcox,Sierra College,Foothill College,1099,20180309
1099,3,Kylie Shinn,Maddy Rowland,Meleina O'Rourke,Iris Calderon,Sierra College,Foothill College,1099,20180309
1099,4,Bella Orteza,Kapri Pelle,Ivy Johnson,Brooke Smith,Sierra College,Foothill College,1099,20180309
1099,5,Brittany Boerstra,Grace Lemmo,Valeria Macias,Katie Keller,Sierra College,Foothill College,1099,20180309
1100,1,Mari Molina,Alexandra Bol,Katie McKay,Cyan Blackdeer,Cabrillo,Feather River College,1100,20180309
1100,2,Hayley Hall,Kylie Kvam,Precious Helekahi,Chloe Hampton,Cabrillo,Feather River College,1100,20180309
1100,3,Paige Schieferstein,Jolie Samuelson,Madison Howard,Kyla Kincaid,Cabrillo,Feather River College,1100,20180309
1100,4,Kendra Lis,Alena Fernandez,Jillian Wright,Delihah Cardenas,Cabrillo,Feather River College,1100,20180309
1100,5,Kathryn Field,Ari Rodriguez,Kaitlyn Dingle,Ramsey Weber,Cabrillo,Feather River College,1100,20180309
1101,1,Kayla Tinker,Gabby Morrison,Karla Santos,Alejandra Negron,Vanguard,CSULA,1101,20180313
1101,2,Hannah Holder,Kelli Dowell,Bailey Anderson,Janessa Mata,Vanguard,CSULA,1101,20180313
1101,3,Dani Erdelatz,Charity Dennis,Daisia LaBrie,Caitlyn Bato,Vanguard,CSULA,1101,20180313
1101,4,Karly Cantu,Eliana Johnson,Michelle Boyd,Erianna Williams,Vanguard,CSULA,1101,20180313
1101,5,Karli Burk,Mackenzie Mitchell,Jeshmarie Suarez,Victoria Duarte,CSULA,Vanguard,1101,20180313
1102,1,Sasha Karelov,Anete Brinke,Jillian Bergeson,Jaelyn Greene,Long Beach State,TCU,1102,20180315
1102,2,Rachel Nieto,Nele Barber,Cassie House,Haven Hill,TCU,Long Beach State,1102,20180315
1102,3,Hailey Harward,Kristyna Adamcikova,Jensyn Bledsoe,Molly Scheel,Long Beach State,TCU,1102,20180315
1102,4,Nicci Reinking,Zoi Konstantopoulou,Hannah Rogers,Claire Doyle,Long Beach State,TCU,1102,20180315
1102,5,Marisa Ramsey,Hannah Matt,Brooke Sassin,Jordan Westendorf,Long Beach State,TCU,1102,20180315
1103,1,Savannah  Slattery,McKayla Ferris,Jillian Bergeson,Jaelyn Greene,TCU,LMU,1103,20180315
1103,2,Sara Kovac,Jessie Prichard,Cassie House,Haven Hill,LMU,TCU,1103,20180315
1103,3,Veronica Nederend,Maddie  Leiphardt ,Jensyn Bledsoe,Molly Scheel,TCU,LMU,1103,20180315
1103,4,Chloe Reinig,Kekai Whitford,Hannah Rogers,Claire Doyle,LMU,TCU,1103,20180315
1103,5,Bozena Culo,Emma Doud,Brooke Sassin,Jordan Westendorf,LMU,TCU,1103,20180315
1104,1,Marion Couraud,Rachel  Poole,Cha Cha Fisher,Devon Marunde,Missouri Baptist University,Principia,1104,20180313
1104,2,Mallory Moran,Kamden Maas,Emelie Frederikson,Nikki Matters,Missouri Baptist University,Principia,1104,20180313
1104,3,Sarah Bolton,Maggie Sorensen,Emma Herman,Amanda Roberts,Missouri Baptist University,Principia,1104,20180313
1104,4,Sarah Wilson,Megan Williams,Victoria Vandiver,Makena Patterson,Missouri Baptist University,Principia,1104,20180313
1104,5,Rachel Luebbers,Brilee Henson,Sarah Ungerleider,Mesa Goebel,Missouri Baptist University,Principia,1104,20180313
1105,1,Sasha Karelov,Anete Brinke,Vanessa Freire,Sara Putt,Long Beach State,Florida State,1105,20180315
1105,2,Nele Barber,Rachel Nieto,Brooke Kuhlman,Macy Jerger,Long Beach State,Florida State,1105,20180315
1105,3,Hailey Harward,Kristyna Adamcikova,Katie Horton,Hailey Luke,Long Beach State,Florida State,1105,20180315
1105,4,Nicci Reinking,Zoi Konstantopoulou,Alaina Chacon,Victoria Paranagua,Florida State,Long Beach State,1105,20180315
1105,5,Hannah Matt,Marisa Ramsey,Molly McBain,Madison Fitzpatrick,Long Beach State,Florida State,1105,20180315
1106,1,Vanessa Freire,Sara Putt,Savannah  Slattery,McKayla Ferris,Florida State,LMU,1106,20180315
1106,2,Brooke Kuhlman,Macy Jerger,Sara Kovac,Jessie Prichard,Florida State,LMU,1106,20180315
1106,3,Victoria Paranagua,Ali Eager,Veronica Nederend,Maddie  Leiphardt ,Florida State,LMU,1106,20180315
1106,4,Katie Horton,Hailey Luke,Chloe Reinig,Kekai Whitford,Florida State,LMU,1106,20180315
1106,5,Molly McBain,Madison Fitzpatrick,Bozena Culo,Emma Doud,Florida State,LMU,1106,20180315
1107,1,Carly Perales,Sunniva Helland-Hansen,Maddie Irwin,Erin Martin,Stetson,New Mexico,1107,20180316
1107,2,Sammee Thomas,Darby Dunn,Yasmin Tan,Chloe Crappell,Stetson,New Mexico,1107,20180316
1107,3,Samantha Harris,Rachel Noble,Eastyn Baleto,Lauren Twitty,New Mexico,Stetson,1107,20180316
1107,4,Julie Varga,Lauren Durham,Carly Beddingfield,Abbey Wilson,Stetson,New Mexico,1107,20180316
1107,5,Quinci Birker,Rebecca Ingram,Kayla Long,Emily Nenninger,Stetson,New Mexico,1107,20180316
1108,1,Katja Ehlers,Krissy Mummey,Gabrielle Dischler,Jessalyn Kinlaw,College of Charleston,FAU,1108,20180316
1108,2,Devon Rachel,Mckala Rhodes,Brittany Pellitteri,Carly Scarborough,College of Charleston,FAU,1108,20180316
1108,3,Kennedy Madison,Riana  Brennan,Nicole Navarro,Nicole Grant,College of Charleston,FAU,1108,20180316
1108,4,Allison Beckman,Lauren Freed,Erica Brok,Mackenzie Morris,FAU,College of Charleston,1108,20180316
1108,5,Taylor Foley,Logan Manusky,Amanda Silva,Kaila Dorish,FAU,College of Charleston,1108,20180316
1109,1,Devon May,Kenley Adams,Gabby Love,Grace Convey,UAB,ULM,1109,20180316
1109,2,Avei Logoleo,Haley Jared,Maile Sellers,Kayla Gallant,UAB,ULM,1109,20180316
1109,3,Gabbi Moreno,Emily Martinez,Catherine Griffith,Rebecca Brown,ULM,UAB,1109,20180316
1109,4,Tressa Buckland,Kaylee McClure,Bailey Smith,Allie Kemp,UAB,ULM,1109,20180316
1109,5,Erin Bognar,Sallianne Napolitano,Holland Ponthieux,McKenna Webster,UAB,ULM,1109,20180316
1110,1,Devon May,Kenley Adams,Grace Convey,Gabby Love,UAB,ULM,1110,20180316
1110,2,Avei Logoleo,Haley Jared,Maile Sellers,Kayla Gallant,UAB,ULM,1110,20180316
1110,3,Gabbi Moreno,Emily Martinez,Rebecca Brown,Catherine Griffith,ULM,UAB,1110,20180316
1110,4,Tressa Buckland,Kaylee McClure,Bailey Smith,Allie Kemp,UAB,ULM,1110,20180316
1110,5,Erin Bognar,Sallianne Napolitano,Holland Ponthieux,McKenna Webster,UAB,ULM,1110,20180316
1111,1,Federica Frasca,Margherita Bianchin,Savannah Siegrist,Mackenzie Swan,FIU,Jacksonville,1111,20180316
1111,2,Dorina Klinger,Erika Zembyla,Cristina Finan,Shelby Babowicz,FIU,Jacksonville,1111,20180316
1111,3,Lina Bernier,Madison Besterfield,Morgan Dees,Katie Krawczyk,FIU,Jacksonville,1111,20180316
1111,4,Estefanie  Bethancourt,Natalia Giron,Shaylee Befus,Lauren Petersen,FIU,Jacksonville,1111,20180316
1111,5,Mariana Dal Pozzo,Taija Thomas,Mallory Mattingly,Hannah Marchand,FIU,Jacksonville,1111,20180316
1112,1,Hayley Tippett,Megan Nash,Sophie Peel,Kacy Ogden,Central Arkansas,Mercer,1112,20180316
1112,2,Delaney Driver,MC Rogers,Jessica Johnson,Elli Gibson,Central Arkansas,Mercer,1112,20180316
1112,3,Jessica Martinez,Stephanie Pollnow,Amber Gibson,Gracie Garanich,Central Arkansas,Mercer,1112,20180316
1112,4,Kristine Hjembo,Colene Hamilton,Lela Mcintosh,Marina Chavez,Central Arkansas,Mercer,1112,20180316
1112,5,Mackenzie  Dear,Shelby Holmes,Kylie Keeling,Emilee Wissmach,Central Arkansas,Mercer,1112,20180316
1113,1,Alexia Inman,Mima Mirkovic,Payton Rund,Morgan Hughes,Saint Mary's,Cal,1113,20180316
1113,2,Iya Lindahl,Jessica Gaffney,Lindsey Knudsen,Emily Bible,Cal,Saint Mary's,1113,20180316
1113,3,Bryce Bark,Madison Dueck,Sarah Chase,Mary Hernandez,Cal,Saint Mary's,1113,20180316
1113,4,Caroline Schafer,Mia Merino,Lindsey Calvin,Kelsey Knudsen,Cal,Saint Mary's,1113,20180316
1113,5,Grace Campbell,Maddie Micheletti,Madi Wilkerson,Sienna Young,Cal,Saint Mary's,1113,20180316
1114,1,Alexia Inman,Mima Mirkovic,Sarah Davis,Mikaela Nocetti,Cal,"Cal State University, Sacramento",1114,20180316
1114,2,Iya Lindahl,Jessica Gaffney,Kennedy Kurtz,Lana Brown,Cal,"Cal State University, Sacramento",1114,20180316
1114,3,Bryce Bark,Madison Dueck,Hannah Meadows,Ashtin Olin,Cal,"Cal State University, Sacramento",1114,20180316
1114,4,Caroline Schafer,Mia Merino,Sarah Falk,Skyler Takeda,Cal,"Cal State University, Sacramento",1114,20180316
1114,5,Grace Campbell,Maddie Micheletti,Brigitte Murdock,Cianna Andrews,Cal,"Cal State University, Sacramento",1114,20180316
1115,1,Margherita Bianchin,Federica Frasca,Maddie Irwin,Erin Martin,FIU,New Mexico,1115,20180316
1115,2,Dorina Klinger,Erika Zembyla,Eastyn Baleto,Lauren Twitty,New Mexico,FIU,1115,20180316
1115,3,Anabela Sataric,Helene Thelle,Yasmin Tan,Chloe Crappell,New Mexico,FIU,1115,20180316
1115,4,Estefanie  Bethancourt,Natalia Giron,Kayla Long,Mercedes Pacheco,FIU,New Mexico,1115,20180316
1115,5,Mariana Dal Pozzo,Taija Thomas,Abbey Wilson,Carly Beddingfield,FIU,New Mexico,1115,20180316
1116,1,Emily Hansen,Sydney Haynes,Taylor Fricano,Veronica Snelling,Missouri State,Cal State Bakersfield,1116,20180316
1116,2,Sarah Garrow,Desiree Sukhov,Aubrey Cheffey,Julia Hanson,Cal State Bakersfield,Missouri State,1116,20180316
1116,3,Emily Lopes,Mattison Degarmo,Sam Brinkmann,Mikaela Mosquera,Cal State Bakersfield,Missouri State,1116,20180316
1116,4,Ally  Barber ,Krista Hernandez,Sarah Demmer,Caroline Finnell,Missouri State,Cal State Bakersfield,1116,20180316
1116,5,Aleksandra Djordjevic,Briannah Mariner,Lynsey Wright,Ivy Reynolds,Cal State Bakersfield,Missouri State,1116,20180316
1117,1,Carly Perales,Sunniva Helland-Hansen,Maddy Kline,Nicole Lott,Stetson,UNC Wilmington,1117,20180316
1117,2,Darby Dunn,Sammee Thomas,JM Lewandowski,Halle Hunt,Stetson,UNC Wilmington,1117,20180316
1117,3,Samantha Harris,Rachel Noble,Sarah Kelly,Raquel Rooney,Stetson,UNC Wilmington,1117,20180316
1117,4,Lauren Durham,Julie Varga,Katie McCullough,Brynn Montgomery,Stetson,UNC Wilmington,1117,20180316
1117,5,Rebecca Ingram,Quinci Birker,Jaime Thomas,Courtney Mullinax,Stetson,UNC Wilmington,1117,20180316
1118,1,Madeline Mertz,Kaylie Mchugh,Sophie Peel,Kacy Ogden,Tulane,Mercer,1118,20180316
1118,2,Ashley Delgado,Rio Frohoff,Jessica Johnson,Elli Gibson,Tulane,Mercer,1118,20180316
1118,3,Lan Nguyen,Tarin Mergener,Amber Gibson,Gracie Garanich,Tulane,Mercer,1118,20180316
1118,4,Addison Hermstad,Anna Chin,Lela Mcintosh,Marina Chavez,Tulane,Mercer,1118,20180316
1118,5,Lauren Orlich,Gabriella Becerra,Emilee Wissmach,Kylie Keeling,Tulane,Mercer,1118,20180316
1119,1,Madeline Mertz,Kaylie Mchugh,Ginny Gerig,Cecily Gable,Tulane,Austin Peay State ,1119,20180316
1119,2,Ashley Delgado,Rio Frohoff,Jenna Panning,Brooke Moore,Tulane,Austin Peay State ,1119,20180316
1119,3,Lan Nguyen,Tarin Mergener,Haley Turner,Caroline Waite,Tulane,Austin Peay State ,1119,20180316
1119,4,Addison Hermstad,Anna Chin,Ashley Slay,Katelyn Theiss,Tulane,Austin Peay State ,1119,20180316
1119,5,Lauren Orlich,Kendyl Brennan,Kaylee Taff,Chloe Stitt,Tulane,Austin Peay State ,1119,20180316
1120,1,Krissy Mummey,Katja Ehlers,Mackenzie Swan,Savannah Siegrist,College of Charleston,Jacksonville,1120,20180316
1120,2,Devon Rachel,Mckala Rhodes,Morgan Dees,Katie Krawczyk,College of Charleston,Jacksonville,1120,20180316
1120,3,Kennedy Madison,Riana  Brennan,Mallory Mattingly,Lauren Petersen,College of Charleston,Jacksonville,1120,20180316
1120,4,Allison Beckman,Lauren Freed,Shelby Babowicz,Cristina Finan,College of Charleston,Jacksonville,1120,20180316
1120,5,Taylor Foley,Logan Manusky,Shaylee Befus,Hannah Marchand,College of Charleston,Jacksonville,1120,20180316
1121,1,Hayley Tippett,Megan Nash,Gabby Love,Grace Convey,Central Arkansas,ULM,1121,20180316
1121,2,Delaney Driver,MC Rogers,Catherine Griffith,Rebecca Brown,Central Arkansas,ULM,1121,20180316
1121,3,Jessica Martinez,Stephanie Pollnow,Maile Sellers,Kayla Gallant,ULM,Central Arkansas,1121,20180316
1121,4,Kristine Hjembo,Colene Hamilton,Allie Kemp,Bailey Smith,Central Arkansas,ULM,1121,20180316
1121,5,Mackenzie  Dear,Shelby Holmes,Holland Ponthieux,Taylor  Meyer,ULM,Central Arkansas,1121,20180316
1122,1,Mackenzie Allen,Amanda Carroll,Melissa Elias,Sorrel  Houghton,FGCU,Tampa,1122,20180316
1122,2,Giovanna Borgiotti,Ashley Glickert,Gabbi Pacatte,Leigh Buttner,Tampa,FGCU,1122,20180316
