,name,last_season_end_rating,new_season_start_rating
607,Cassidy Rosso,25.060366389417016,25.0
608,Aubrey Cheffey,24.91172556338321,25.0
609,Jordan Ferrari,24.876685808590718,25.0
610,Kendyl Brennan,24.7045262784547,25.0
611,Kennedy Shelstead,24.598666967426116,25.0
612,Courtney VanLiew,24.57595009091315,25.0
613,Anezka Szabo,24.570479278217153,25.0
614,Mercedes Pacheco,24.446368327968287,25.0
615,Kayla Walker,24.381702890812008,25.0
616,Chloe Stitt,24.172141384285315,25.0
617,Kassidy Naone,24.11188850083965,25.0
618,Kenna Hanses,24.034126755657798,25.0
619,Chloe Simon,23.947648077902272,25.0
620,Fernanda Vido,23.90292338807611,25.0
621,Liz Reich,23.73675656472225,25.0
622,Brooke Riley,23.730404217249294,25.0
623,Lauren Walker,23.730404217249294,25.0
624,Skye Southwick,23.614089779902898,25.0
625,Bailey Smith,23.594344764522482,25.0
626,Halle Parker,23.556345601372957,25.0
627,Amy Weiss,23.527164141897003,25.0
628,Forfeit 2,23.442508925274883,25.0
629,Forfeit 2,19.31606708753442,25.0
630,Forfeit 1,23.442508925274883,25.0
631,Forfeit 1,19.31606708753442,25.0
632,Grace Jarnagin,23.437460673614943,25.0
633,Alyssa Cecil,23.387271515605235,25.0
634,Karlee Reynolds,23.387271515605235,25.0
635,Alex Kells,23.299331295890536,25.0
636,Ashley Clingan,23.292185183811196,25.0
637,Brigitte Murdock,23.24723900627692,25.0
638,Lexi Ham,23.246069043924035,25.0
639,Jasmine Schmidt,23.089926228378417,25.0
640,Kayla Long,22.963504499642532,25.0
641,Caroline Waite,22.936070584669316,25.0
642,Jordan Terral,22.84025327531724,25.0
643,Ashlan Cunningham,22.814130694994553,25.0
644,Claire Doyle,22.772523782768623,25.0
645,Sarah Demmer,22.765559151838332,25.0
646,Briana Correa,22.671498991550948,25.0
647,Allie Havers,22.663815457808802,25.0
648,Drew Hanneman,22.612278329201065,25.0
649,Cassedi Simon,22.612278329201065,25.0
650,Hannah Sorensen,22.57844411748479,25.0
651,Chesney McClellan,22.531844261194088,25.0
652,Marissa Rogers,22.464510368979344,25.0
653,Kaity Bailey,22.4174405747904,25.0
654,Olivia Rook,22.181143079467358,25.0
655,Hayley Densberger,22.111918323568457,25.0
656,Reagan Evans,21.899303492730304,25.0
657,Brittany Gillingham,21.8571367118875,25.0
658,Laura Leap,21.714407184101336,25.0
659,Sam Gott,21.446711607641603,25.0
660,Ally Barber,21.309025868167186,25.0
661,Helene Thelle,21.265787956130815,25.0
662,Pi'ikea Clemens,21.24936416138082,25.0
663,Peri Green,21.188991108338676,25.0
664,Peyton Boutwell,21.093129601602943,25.0
665,Bethany Salapek,21.039652286759377,25.0
666,Krista Hernandez,20.78303954615025,25.0
667,Sam Bogdan,20.73232407630628,25.0
668,Olivia Petnicki,20.65062933321035,25.0
669,Maybeth Sandercox,20.621603188140952,25.0
670,Sarah Stewart,20.60671514371393,25.0
671,Jessica Hall,20.383342801357205,25.0
672,Maddie Beck,20.382907509149145,25.0
673,Morgan Esters,20.070177178387794,25.0
674,Mackenzie Rombach,20.042347693481563,25.0
675,Kayla Frear,19.53979919593839,25.0
676,Hannah Marchand,19.45773857890754,25.0
677,Lauren Naatz,19.39319746787063,25.0
678,Kalin Eske,19.198564567124663,25.0
679,Aristea Tontai,19.198564567124663,25.0
680,Haylie Beck,19.0743391373586,25.0
681,McKenzie Schwan,18.824939565720534,25.0
682,Lexie Rawls,18.775253684172927,25.0
683,Maddie Fella,18.739051891295055,25.0
684,Danielle McCarson,18.739051891295055,25.0
685,Kellie Hughes,18.686983707751445,25.0
686,Hannah Manzanares,18.68153032148118,25.0
687,McKenna Webster,18.63259848798229,25.0
688,Lauren Rokey,18.61815732360416,25.0
689,Shannon Levinson,18.550702635229587,25.0
690,Sydney Wicks,18.465521913722853,25.0
691,Makenzie Kesler,18.455634507393547,25.0
692,Trish Koutsoukos,18.421533022099727,25.0
693,Brooke Boiseau,17.710655439819647,25.0
694,Tori Reiser,17.683432931022523,25.0
695,Sarah Falk,17.466395234012314,25.0
696,Jordan Jones,17.00935315389051,25.0
697,Sofia Resendiz,16.795113185783013,25.0
698,Paris Cosley,16.547451633358268,25.0
699,Maddie Cloutier,14.359014857014373,25.0
